photons,time,pus,ins,ius
64, 0.000347, 0.184496, 2020840, 5825.590020
64, 0.000345, 0.185448, 2021710, 5858.161812
64, 0.000347, 0.184517, 2018447, 5819.347777
64, 0.000346, 0.185137, 2027197, 5864.201940
64, 0.000348, 0.183982, 2027197, 5827.620543
64, 0.000350, 0.182904, 2029286, 5799.451313
64, 0.000350, 0.182664, 2029286, 5791.836013
64, 0.000348, 0.183824, 2020887, 5804.484867
64, 0.000347, 0.184401, 2020644, 5822.008257
64, 0.000345, 0.185405, 2020691, 5853.850558
64, 0.000366, 0.174891, 2020887, 5522.434586
64, 0.000397, 0.161355, 2027197, 5110.923749
64, 0.000348, 0.184157, 2020847, 5814.884985
64, 0.000464, 0.137910, 2018948, 4350.523555
64, 0.000460, 0.138991, 2020558, 4388.130685
64, 0.000343, 0.186556, 2020426, 5889.430508
64, 0.000349, 0.183381, 2026578, 5806.812151
64, 0.000382, 0.167399, 2020412, 5284.609418
64, 0.000349, 0.183597, 2021146, 5798.063275
64, 0.000347, 0.184305, 2020644, 5818.994638
64, 0.000346, 0.184842, 2020558, 5835.697360
64, 0.000347, 0.184220, 2021325, 5818.256177
64, 0.000615, 0.104080, 2026650, 3295.843605
64, 0.000346, 0.185169, 2027197, 5865.221135
